Date,Open,High,Low,Close,Volume
2023-06-01,38.4,39.43,38.35,39.34,461253
2023-06-02,39.37,41.4,39.37,41.4,884328
2023-06-05,42.06,42.3,41.26,41.89,397305
2023-06-06,41.9,42.14,41.16,42,625239
2023-06-07,42,42.5,41.62,42.14,525799
2023-06-09,42.48,42.69,42,42.49,366613
2023-06-12,42.8,42.8,41.2,41.45,313567
2023-06-13,41.95,42.66,40.91,42.06,422858
2023-06-14,42.08,44.94,42.06,44.31,921100
2023-06-15,44.7,44.84,43.91,44.36,423611
2023-06-16,44.7,46.52,41.8,42.34,2078951
2023-06-19,42.4,42.72,40.85,41.2,514263
2023-06-20,41.2,41.88,40.93,41.66,237711
2023-06-21,41.71,42.48,41.43,42.25,252124
2023-06-22,42.09,42.33,41.52,41.52,198809
2023-06-23,41.15,41.87,41.08,41.24,207660
2023-06-26,41.35,41.56,40.4,41.25,263012
2023-06-27,41.39,41.92,39.85,40.84,434936
2023-06-28,40.87,41.22,40.22,40.35,195076
2023-06-29,40.63,41,40.26,40.79,219719
2023-06-30,40.83,41.1,39.69,40.05,390349
2023-07-03,40.05,41.06,40.05,40.92,246915
2023-07-04,40.99,41,40.14,40.2,185163
2023-07-05,40.21,40.4,39.51,39.55,235881
2023-07-06,39.43,39.72,38.66,39,349355
2023-07-07,39.49,39.87,36.02,37.42,1211510
2023-07-10,37.36,38.52,36.25,38.44,393060
2023-07-11,38.66,40,37.72,40,579951
2023-07-12,40.45,41.75,40.2,41.66,549917
2023-07-13,41.97,42.87,41.95,42.78,542294
2023-07-14,42.96,43.39,42.3,42.43,443051
2023-07-17,42.22,43.26,42.02,42.74,242239
2023-07-18,42.76,43.23,40.4,42.39,520539
2023-07-19,42.87,43.4,42.36,42.99,223960
2023-07-20,42.99,44.43,42.82,43.83,562670
2023-07-21,44,44.12,41.73,41.88,636548
2023-07-24,41.96,42.15,40.48,41.27,473036
2023-07-25,41.99,42.38,41.32,42.27,386547
2023-07-26,42.1,42.37,41.25,41.33,334460
2023-07-27,41.2,41.67,40.62,41.1,362934
2023-07-28,41,41.19,40.13,40.55,259798
2023-07-31,40.57,41.18,40.06,40.9,324010
2023-08-01,41,41.2,40.43,40.43,205101
2023-08-02,40.39,40.39,38.82,39.08,514516
2023-08-03,39.08,39.27,38.04,38.52,431367
2023-08-04,38.99,39.25,38.42,38.89,346941
2023-08-07,39.26,39.45,38.4,38.58,213083
2023-08-08,38.69,38.69,37.52,37.74,369363
2023-08-09,37.87,38.8,37.87,38.65,236056
2023-08-10,38.58,38.65,37.58,37.6,383520
2023-08-11,37.53,37.53,36.43,36.8,699844
2023-08-14,36.8,37.21,36.02,36.02,404943
2023-08-16,36,36.1,34.5,34.59,836735
2023-08-17,34.44,34.98,33.86,34.1,538053
2023-08-18,34.03,34.73,33.63,34.7,501597
2023-08-21,34.75,36.34,34.55,35.35,667811
2023-08-22,35.55,36.1,35,35.01,329080
2023-08-23,35.01,35.37,34.34,34.6,374868
2023-08-24,34.91,34.92,34.26,34.29,177884
2023-08-25,34.32,35.5,34.27,34.72,501048
2023-08-28,35.5,38.1,35.07,38.1,850060
2023-08-29,38.2,38.98,36.94,37.69,510504
2023-08-30,37.91,38,37.32,37.37,178703
2023-08-31,37.35,37.74,35.86,36.21,504417
2023-09-01,36.26,37.38,36.26,37.02,476491
2023-09-04,37.2,38.06,37.15,37.2,228714
2023-09-05,37.01,37.31,36.35,36.48,221338
2023-09-06,36.37,36.76,35.37,35.99,405476
2023-09-07,36.29,36.42,34.66,35.68,610970
