Date,Open,High,Low,Close,Volume
2023-02-14,310.045,315.598,297.088,299.495,25351.442109773
2023-02-15,302.086,312.267,299.495,311.526,19224.006223291
2023-02-16,311.526,311.526,303.012,307.639,23950.051817978
2023-02-17,308.195,316.71,305.418,315.969,16986.319797458
2023-02-20,316.524,316.524,307.084,308.75,15603.297767005
2023-02-21,312.637,312.637,302.827,308.75,18645.946234
2023-02-22,311.712,311.712,298.94,301.716,18971.172508349
2023-02-23,304.122,308.565,299.124,308.565,18867.445856065
2023-02-24,308.195,308.935,300.976,305.418,13251.079829274
2023-02-27,308.195,308.195,302.456,305.789,7131.2073445212
2023-02-28,303.567,311.342,301.716,306.158,21740.458027138
2023-03-01,307.269,309.49,304.308,305.973,11684.375185402
2023-03-02,305.973,305.973,297.459,301.901,26037.550695193
2023-03-03,303.567,307.639,300.976,303.197,15850.72905214
2023-03-06,306.344,315.229,303.937,311.897,20147.821720195
2023-03-07,313.748,320.227,311.897,312.081,18165.129981225
2023-03-08,312.822,318.931,310.045,316.524,15521.180833947
2023-03-09,317.45,317.45,306.899,307.269,15767.531633121
2023-03-10,303.567,310.786,300.791,303.567,21140.788318621
2023-03-13,303.567,303.937,284.501,289.499,58178.766585719
2023-03-14,292.461,292.461,285.242,286.723,20327.182389769
2023-03-15,286.908,286.908,272.099,276.728,28193.120187968
2023-03-16,278.023,279.319,264.881,275.432,29256.318373879
2023-03-17,275.802,287.834,270.249,277.283,87773.277065482
2023-03-20,274.876,279.689,265.251,278.949,41251.873516132
2023-03-21,281.355,285.242,278.393,282.465,23918.717725101
2023-03-22,283.206,283.206,276.912,279.504,11914.518695157
2023-03-23,284.317,284.317,273.025,282.281,28804.675242059
2023-03-24,280.614,283.206,269.138,275.616,40964.464250429
2023-03-27,271.174,280.429,271.174,279.874,14830.750304681
2023-03-28,283.206,287.834,279.874,281.169,26235.279626109
2023-03-29,284.131,285.982,277.838,281.169,33097.445966268
2023-03-30,281.169,286.353,279.504,285.427,19683.21275684
2023-03-31,286.908,290.61,284.131,285.242,24815.521072973
2023-04-03,286.908,292.646,286.908,290.61,20269.916633821
2023-04-04,296.163,304.308,294.867,296.903,27166.658524742
2023-04-05,296.903,304.678,296.163,298.569,32681.458871172
2023-04-06,301.716,303.382,298.384,301.716,9915.6196667683
2023-04-11,305.418,315.598,303.197,315.229,36310.811215148
2023-04-12,317.079,326.705,311.897,323.373,38341.044336415
2023-04-13,321.892,330.407,320.967,328.556,20771.26211986
2023-04-14,328.556,332.813,324.113,328.371,22890.095089952
2023-04-17,330.222,341.328,330.036,338.551,33254.116430656
2023-04-18,338.551,352.064,336.33,345.4,26925.710155374
2023-04-19,345.03,348.917,336.886,344.845,28232.017682575
2023-04-20,344.659,359.653,341.142,355.58,37795.398925962
2023-04-21,352.619,357.247,347.991,355.766,26878.168773077
2023-04-24,355.951,360.764,351.138,359.283,30697.686646242
2023-04-25,357.616,365.762,355.396,360.023,55675.280613408
2023-04-26,360.949,365.576,357.247,362.8,37228.143796285
2023-04-27,351.694,360.949,339.292,359.468,54931.906272039
2023-04-28,358.913,359.838,345.585,347.251,44263.187890251
2023-05-02,342.438,360.764,342.438,347.621,29099.647909491
2023-05-04,347.066,353.73,338.737,338.737,32130.411030913
2023-05-05,337.625,345.585,335.22,341.328,15984.709311341
2023-05-08,347.991,351.694,341.328,349.843,27875.457315349
2023-05-09,349.843,353.73,345.771,351.138,29582.625134188
2023-05-10,350.768,359.838,349.472,357.987,39444.220502892
2023-05-11,358.728,358.728,345.771,346.511,44760.211432445
2023-05-12,343.364,353.73,343.364,349.288,16561.68881467
2023-05-15,351.879,352.804,343.919,345.215,7347.3045367794
2023-05-16,342.623,350.398,341.883,343.735,11783.77989384
2023-05-17,345.215,345.215,336.886,337.811,13308.345585222
2023-05-18,344.104,353.175,342.809,349.288,16209.450391289
2023-05-19,352.619,354.1,346.14,351.879,37693.833245601
