Date,Open,High,Low,Close,Volume
2022-07-18,11.8497,12.2391,11.7312,11.9344,62591.5871009
2022-07-19,11.8835,12.6454,11.8835,12.5776,89315.115898425
2022-07-20,12.6284,12.8146,12.4591,12.6284,46528.405813878
2022-07-21,12.7977,13.1024,12.6284,12.7638,169623.93355097
2022-07-22,12.9501,13.4409,12.7808,13.4409,223564.84299789
2022-07-25,13.4409,13.9827,13.187,13.2209,159737.44480356
2022-07-26,13.3902,13.7118,13.2209,13.3902,52620.032962737
2022-07-27,13.3733,13.7965,13.0686,13.1362,91575.256072158
2022-07-28,13.3055,13.5594,13.2548,13.3393,58532.077620008
2022-07-29,13.4071,13.8641,13.3733,13.7625,72352.840689704
2022-08-01,13.9996,15.8786,13.9657,15.6924,650278.83521316
2022-08-02,15.6586,16.0309,15.083,15.6586,395524.53040326
2022-08-03,15.4893,16.0818,15.4893,15.6416,150133.3258949
2022-08-04,16.9282,17.2244,15.9294,16.0309,778944.96458075
2022-08-05,15.8109,15.9125,15.3199,15.8955,307109.68989029
2022-08-08,15.9294,16.505,15.6077,15.8955,292916.76573606
2022-08-09,15.9125,16.505,15.0999,16.2172,411513.27947337
2022-08-10,16.251,16.505,15.6755,16.4541,136658.73170701
2022-08-11,16.505,17.6899,16.4541,17.5207,450083.34539689
2022-08-12,17.2667,18.3247,17.182,18.1978,317722.77885038
2022-08-16,18.1131,19.4673,18.0284,19.2135,521719.037584
2022-08-17,19.5097,19.7636,18.7056,18.9172,350908.91441754
2022-08-18,18.7479,19.4673,18.3671,19.4673,329181.79586294
2022-08-19,19.552,19.5944,18.2401,19.2981,264448.21496435
2022-08-22,18.7903,18.8749,18.0708,18.4094,238777.37037739
2022-08-23,18.0708,19.2135,17.9439,19.0441,192694.3764012
2022-08-24,19.0441,19.2557,17.9862,18.1978,177419.23144239
2022-08-25,18.3671,18.5787,16.9282,17.0128,303187.23020561
2022-08-26,17.0551,17.7323,17.0128,17.3514,233971.17579989
2022-08-29,17.0975,17.0975,16.1833,16.5896,254794.47457775
2022-08-30,16.5896,17.0128,15.8786,17.0128,290826.75634383
2022-08-31,17.0128,17.6899,16.4034,16.4034,147757.40227264
2022-09-01,16.1833,16.3187,15.5231,15.9802,324340.15737264
2022-09-02,15.9294,16.7928,15.6755,16.7419,99096.454371156
2022-09-05,16.4881,16.6404,16.0987,16.3018,79480.611556474
2022-09-06,16.2003,16.6912,16.0987,16.4372,74862.269716891
2022-09-07,16.3018,16.6404,16.0309,16.4034,67154.400143742
2022-09-08,16.7588,17.7746,16.7588,17.6476,201886.16445747
2022-09-09,17.6899,18.4094,17.563,17.7323,128314.05316698
2022-09-12,17.7323,18.7056,17.7323,18.494,118493.72639016
2022-09-13,18.9595,19.0441,17.182,17.182,151469.56140796
2022-09-14,16.7081,17.9439,16.3526,17.8168,134743.57895133
2022-09-15,17.8592,18.1555,17.6476,17.7746,94615.162327785
2022-09-16,17.6052,18.4517,17.6052,18.3247,154796.56335738
2022-09-19,18.3671,18.621,17.6052,17.6476,77155.490875916
2022-09-20,17.6899,18.0284,17.436,17.7323,63683.259615552
2022-09-21,17.7323,17.7323,17.0551,17.436,68648.951800706
2022-09-22,17.0975,17.3936,16.5896,16.6742,169199.78806097
2022-09-23,16.8604,16.8604,15.9802,16.3356,246031.55786652
2022-09-26,15.9802,15.9802,13.9827,14.5582,410467.68404538
2022-09-27,14.2366,14.7275,13.3902,13.8811,443660.9083951
2022-09-28,13.9488,14.8967,13.4071,14.7783,291228.45402238
2022-09-29,14.8967,15.0999,13.7118,14.0165,221890.70884933
2022-09-30,14.0503,14.3212,13.678,14.0165,81464.289210262
2022-10-03,14.0673,14.846,13.8134,14.6936,102253.32553907
2022-10-04,15.1845,15.1845,14.5582,14.9814,115252.97129525
2022-10-05,14.9137,14.9137,14.2197,14.372,89569.130606921
2022-10-06,14.7952,14.8122,14.135,14.592,107018.16888495
2022-10-07,14.5751,14.7275,14.2535,14.2535,61516.455078894
2022-10-10,14.0503,14.9814,14.0503,14.7275,56788.23710959
2022-10-11,14.6429,14.7275,14.2704,14.592,46393.718945188
2022-10-12,14.4905,15.6586,14.3212,15.3877,260066.16587686
2022-10-13,15.4215,15.6077,14.4059,14.8291,139483.61155824
2022-10-14,14.9645,15.4385,14.8122,15.0322,86024.739325583
2022-10-17,15.1507,15.5401,14.8122,15.5401,66914.563000372
2022-10-18,15.4046,16.4711,15.4046,16.1664,89271.401739288
2022-10-19,16.0478,16.3356,15.7262,16.0818,80969.255894635
2022-10-20,16.3356,16.9282,16.2341,16.5896,180661.16800106
2022-10-21,16.4881,17.0128,16.268,16.505,81239.811095777
2022-10-24,16.5219,17.182,16.5219,16.9282,62714.459331987
2022-10-25,16.9282,17.0975,16.5219,16.7419,36380.813575409
2022-10-26,16.7588,17.3091,16.6912,17.182,82593.768565248
2022-10-27,17.436,18.1131,17.0551,17.3514,166397.35602119
2022-10-28,17.2244,17.6899,16.9704,17.6899,49766.79798126
2022-10-31,17.6899,19.0865,17.6899,18.8749,179140.62414136
2022-11-02,19.1288,19.7213,18.7903,19.2135,155775.99681479
2022-11-03,18.621,19.2981,18.1978,18.5787,153467.41662687
2022-11-04,18.3247,19.4673,18.3247,19.2135,121204.00425662
2022-11-07,19.3828,19.4673,17.4783,17.4783,389636.1150212
2022-11-08,17.9862,18.4517,17.2667,17.6476,319284.67394169
2022-11-09,17.6052,17.7746,16.5219,16.5896,220875.83147911
2022-11-10,16.505,17.7746,16.2172,17.563,203015.64381245
2022-11-14,17.563,17.8592,17.0551,17.2244,139921.93461336
2022-11-15,17.436,17.436,16.5896,16.5896,109083.3675382
2022-11-16,16.505,16.8097,16.1664,16.4034,120681.7972745
2022-11-17,16.4203,16.6912,15.9971,16.505,78555.525432044
2022-11-18,16.5219,16.6404,16.3187,16.3187,47475.939749756
2022-11-21,16.505,16.505,15.9971,16.0818,49530.505229171
2022-11-22,16.0818,16.6573,15.8278,16.5219,57595.176857975
2022-11-23,16.5219,17.0975,16.4711,16.8435,63470.596138672
2022-11-24,16.8435,17.0975,16.5896,16.6742,34502.2861963
2022-11-25,16.8435,17.0128,16.3526,17.0128,41724.574163906
2022-11-28,17.0975,17.0975,16.6065,16.7081,32610.762715826
2022-11-29,16.7081,16.9113,16.505,16.5219,52293.948964854
2022-11-30,16.505,17.563,16.505,17.2667,89318.660289706
2022-12-01,17.2667,18.0708,16.9704,17.6899,103784.50257261
2022-12-02,17.7746,17.9439,17.3514,17.6476,101840.99468667
2022-12-05,17.8592,17.8592,17.3514,17.3514,60412.967926638
2022-12-06,17.3514,17.3936,16.8604,17.2667,53909.009925384
2022-12-07,17.182,18.0284,16.9704,17.6899,111375.40723347
2022-12-08,17.6899,17.7746,17.3514,17.436,40907.001241677
2022-12-09,17.5207,18.7479,17.4783,18.3247,217444.86071878
2022-12-12,18.5363,18.7479,17.7746,17.9015,89701.454548091
2022-12-13,17.9015,18.3671,17.6052,17.6899,78257.796564412
2022-12-14,17.6052,18.1555,17.6052,17.8168,34061.600213654
2022-12-15,17.9862,18.1131,17.436,17.5207,49629.748185049
2022-12-16,17.3514,17.6052,16.8266,17.0128,87783.938864887
2022-12-19,16.8604,17.436,16.4711,17.0551,82492.16268185
2022-12-20,17.3091,17.5207,16.9282,17.4783,59471.341309563
2022-12-21,17.5207,17.7746,17.0551,17.0975,55225.16055452
2022-12-22,17.2667,17.436,16.9282,16.9282,41657.23072956
2022-12-23,16.9282,17.1398,16.5219,16.5896,99917.571684666
2022-12-27,16.5896,16.9704,16.5219,16.5896,42963.929648613
2022-12-28,16.5896,16.7758,16.251,16.3526,80312.362043827
2022-12-29,16.3018,16.7588,16.3018,16.5896,36066.54421513
2022-12-30,16.5896,17.182,16.4372,16.5896,78060.492116418
2023-01-02,16.9282,16.9282,16.4203,16.6573,99141.349994053
2023-01-03,16.6573,17.436,16.5726,16.9704,122440.99681381
2023-01-04,17.1398,17.2667,16.7419,16.7758,86650.915118619
2023-01-05,16.8435,17.182,16.6235,16.7758,120940.53783804
2023-01-09,17.0975,17.436,17.0128,17.182,110456.22842784
2023-01-10,17.182,17.9862,17.0975,17.8592,108340.22683288
2023-01-11,17.9439,18.1978,17.6052,17.6476,69448.802766528
2023-01-12,17.7746,18.1131,17.0551,17.2667,121878.62006383
2023-01-13,17.3514,17.3936,17.0551,17.0551,70616.088961848
2023-01-16,17.182,18.0708,17.182,18.0284,130555.28992055
2023-01-17,18.1131,18.8749,18.0284,18.3247,197307.99238574
2023-01-18,18.3671,18.621,18.1555,18.1555,102585.31685575
2023-01-19,18.3671,18.5363,17.8168,18.2824,115386.47670018
2023-01-20,18.3671,18.6633,18.1131,18.3671,73178.683858255
2023-01-23,18.5787,19.3404,18.494,19.0019,164164.38951395
2023-01-24,19.1288,19.3828,18.1131,18.2824,176241.31207323
2023-01-25,18.3671,18.3671,17.8592,18.1131,242205.9782102
2023-01-26,18.0284,18.5363,17.9439,18.3247,67419.048026082
2023-01-27,18.4094,19.0441,18.3671,18.8749,166222.49938465
2023-01-30,19.0865,19.4673,18.8749,18.8749,122803.70618826
2023-01-31,18.8749,19.2981,18.8749,19.2981,138115.47652364
2023-02-01,19.2557,20.9486,19.2135,20.5677,837210.0313909
2023-02-02,20.4408,20.864,19.7636,20.6947,521327.97307929
2023-02-03,20.737,21.0332,20.61,21.0332,115890.96172589
2023-02-06,20.864,20.9063,18.9172,19.4673,583846.30942705
2023-02-07,19.6789,19.6789,18.9172,18.9172,216073.1812929
2023-02-08,19.0441,19.1711,18.0708,18.1555,256039.73738126
2023-02-09,18.0284,19.0441,18.0284,18.5787,201554.17314078
2023-02-10,18.5363,18.6633,17.9015,17.9862,134775.47847286
2023-02-13,17.9862,19.0865,17.9862,19.0441,141716.57806548
2023-02-14,19.2135,19.2557,18.4517,18.5363,95902.957826671
2023-02-15,18.4517,18.7903,18.2824,18.5363,35336.399611175
2023-02-16,19.0019,20.2292,18.7903,19.2135,464610.62379533
2023-02-17,19.2135,19.6789,18.8749,19.0019,260647.446047
2023-02-20,19.0019,19.4673,18.8325,18.9172,78283.788767142
2023-02-21,19.0441,19.0865,18.1555,18.1555,176130.25447975
2023-02-22,18.1978,18.3247,17.3936,17.6052,238899.06114471
2023-02-23,17.6052,18.1555,17.2667,17.9439,165264.33227493
2023-02-24,18.1555,18.1555,17.563,17.6052,79508.966686724
2023-02-27,17.436,18.2401,17.2667,18.0708,94141.395359846
2023-02-28,18.1978,18.5363,17.9439,18.1131,104811.19458043
2023-03-01,17.9439,18.7903,17.9439,18.4517,97865.369132771
2023-03-02,18.4517,18.9172,18.1978,18.7479,116767.60783614
2023-03-03,18.8325,19.0441,18.7479,18.8749,54940.427788253
2023-03-06,18.9595,19.2981,18.6633,19.1288,134328.88517141
2023-03-07,19.1288,19.2135,18.7903,18.8749,69531.505229759
2023-03-08,18.8749,19.1288,18.8749,19.0441,40879.827575187
2023-03-09,19.0019,19.0865,18.7056,18.7903,49782.157010146
2023-03-10,18.7056,18.7056,18.3671,18.494,82157.808437644
2023-03-13,18.5363,18.5787,17.6052,17.9439,109791.06433071
2023-03-14,18.0708,18.4517,17.8168,18.3247,45979.025165271
2023-03-15,18.3247,18.621,17.6476,17.9862,60407.060607836
2023-03-16,18.0708,18.0708,17.182,17.6052,74595.25890703
2023-03-17,17.7323,18.2401,17.5207,17.6476,91302.337943495
2023-03-20,17.5207,18.0708,17.1398,17.9862,83707.888891349
2023-03-21,18.1131,18.1978,17.6476,17.6899,45063.390750926
2023-03-22,17.8592,18.0708,17.3936,17.436,52202.9762553
2023-03-23,17.7746,17.7746,17.3091,17.3514,74972.145846612
2023-03-24,17.3514,17.6476,16.9282,17.0128,79223.052456696
2023-03-27,17.0128,18.1555,17.0128,18.1555,76496.234097587
2023-03-28,17.9862,18.1978,17.7746,17.7746,43500.314195856
2023-03-29,18.0284,18.0284,17.6052,17.6052,97148.220630181
2023-03-30,17.6052,17.8168,17.1398,17.182,121563.16923979
2023-03-31,17.182,17.3514,16.9282,16.9282,170454.50257456
2023-04-03,16.9282,16.9704,16.3356,16.4034,236044.64469948
2023-04-04,16.3696,16.725,16.2341,16.505,143238.30338893
2023-04-05,16.505,16.505,16.0309,16.0818,131123.57398932
2023-04-06,16.0649,16.4372,16.0309,16.2172,56502.322879562
2023-04-11,16.2849,16.5896,16.268,16.4203,98024.866740432
2023-04-12,16.3356,16.5726,16.1664,16.251,121664.77512319
2023-04-13,16.4203,16.7081,16.2341,16.6742,77332.710439983
2023-04-14,16.7419,16.7928,16.5219,16.5219,61297.884283212
2023-04-17,16.6235,17.182,16.5726,17.0975,117275.63725314
2023-04-18,17.182,17.182,16.8435,16.9704,67720.321284996
2023-04-19,17.0551,17.0975,16.7758,16.9282,86535.131670096
2023-04-20,16.8435,16.9282,16.6235,16.7419,78153.827753493
2023-04-21,16.7419,16.8604,16.3526,16.3526,101947.32642511
2023-04-24,16.505,16.7588,16.2849,16.6742,65736.643631207
2023-04-25,16.725,16.725,16.4711,16.4711,51490.553607751
2023-04-26,16.4541,16.9282,16.3526,16.6404,161220.18182292
2023-04-27,16.5557,16.7588,16.4203,16.4203,100249.56300135
2023-04-28,16.4203,16.7419,16.4203,16.5388,68197.632644216
2023-05-02,16.5726,17.0975,16.5388,16.8773,85548.609430123
2023-05-04,16.8773,16.8773,15.5062,15.5231,398508.90786215
2023-05-05,15.6586,16.0649,15.5739,15.8278,104759.21017497
2023-05-08,15.9125,16.5219,15.9125,16.3018,98704.208402688
2023-05-09,17.0128,17.0551,16.2849,16.9282,310576.10456344
2023-05-10,17.0551,18.0708,16.7928,17.8592,318487.18590339
2023-05-11,18.0708,18.2401,17.4783,17.8592,213143.15116699
2023-05-12,18.1131,18.5363,17.8168,18.3671,167773.76130211
2023-05-15,18.3671,19.0865,18.1555,18.7479,205456.54794153
2023-05-16,18.7479,19.2981,18.7479,19.1288,116554.94435926
2023-05-17,19.1288,19.1288,18.7903,18.8749,70112.785399898
2023-05-18,18.7903,18.9595,18.2824,18.4094,78049.858942574
2023-05-19,18.4094,18.9595,18.4094,18.9172,137862.64327891
2023-05-22,18.9595,18.9595,18.6633,18.9172,43450.692717917
2023-05-23,18.8749,19.1711,18.6633,18.9172,53482.501507863
2023-05-24,18.9172,18.9172,18.494,18.7903,80461.226477644
2023-05-25,18.7903,19.2981,18.5787,19.0019,117477.66755617
2023-05-26,19.0019,19.1711,18.8325,19.0441,39698.363814741
2023-05-29,19.1288,19.2135,18.621,19.1711,78049.858942574
2023-05-30,19.1711,19.7213,19.0019,19.2557,98521.081519819
2023-05-31,19.1288,19.5097,18.621,18.6633,105240.06592547
2023-06-01,18.8749,19.3828,18.7056,19.1711,107637.25589542
2023-06-02,19.2557,19.8905,19.2135,19.7213,156802.68882261
2023-06-05,19.806,20.0176,19.6789,19.806,101187.64522715
2023-06-06,19.7213,20.1445,19.4673,20.1445,190264.10544596
2023-06-07,20.2715,20.2715,19.806,19.9329,144029.88410843
2023-06-09,20.3984,20.8216,20.2292,20.61,367434.0480349
2023-06-12,20.737,20.8216,20.1445,20.61,209039.92752697
2023-06-13,20.4408,20.8216,19.8905,19.9752,203684.35230086
2023-06-14,19.8796,21.2177,19.8796,20.1186,180407.63888953
2023-06-15,20.023,20.2142,19.1628,19.2584,135516.29629678
2023-06-16,19.2584,19.6885,18.9621,19.2584,94402.083333667
2023-06-19,19.3062,19.4973,19.0577,19.4018,43939.212963119
2023-06-20,19.1628,19.3062,18.7327,18.8283,62681.51851874
2023-06-21,18.8474,19.1628,18.7327,18.771,57499.212963167
2023-06-22,18.7327,19.0004,18.446,18.5034,94120.629629963
2023-06-23,18.5416,18.6372,17.9681,17.9873,111295.58333373
2023-06-26,17.9873,18.3504,17.8535,18.1593,67307.194444683
2023-06-27,18.2166,18.5989,17.7579,17.7579,81502.296296585
2023-06-28,17.9681,18.2166,17.6241,17.6623,88392.15740772
2023-06-29,17.7005,17.949,17.6241,17.7005,52348.296296482
2023-06-30,17.6814,18.0064,17.5858,17.8152,48758.453703876
2023-07-03,18.0637,18.0637,17.3565,17.5667,118281.70370412
2023-07-04,17.5476,17.6814,17.0315,17.0697,125744.93518563
2023-07-05,17.108,17.3947,16.9168,17.3756,117906.08333375
2023-07-06,17.4329,17.452,17.108,17.4329,110994.25000039
2023-07-07,17.3947,17.3947,17.108,17.3565,133797.23148196
2023-07-10,17.3756,17.3756,16.9742,16.9742,70813.333333584
2023-07-11,17.1844,17.3182,17.0124,17.2991,81017.861111398
2023-07-12,17.3182,17.4712,17.1844,17.3373,47950.712963133
2023-07-13,17.452,17.452,17.1653,17.2609,57533.740740944
2023-07-14,17.2418,17.7388,17.1844,17.5667,67627.361111351
2023-07-17,17.6432,17.8535,17.4138,17.777,57408.185185388
2023-07-18,17.8726,18.1019,17.1844,17.4329,100739.50000036
2023-07-19,17.777,17.9108,17.3182,17.4903,58352.990740947
2023-07-20,17.4903,17.5476,17.108,17.1653,92746.842592921
2023-07-21,16.9742,16.9742,16.5536,16.7257,125605.77777822
2023-07-24,16.8595,16.8595,16.5919,16.5919,66996.444444682
2023-07-25,16.5919,17.0506,16.4198,16.6683,104218.43518555
2023-07-26,16.6874,16.8021,16.4389,16.4581,60117.046296509
2023-07-27,16.4581,16.7448,16.4581,16.5727,27681.861111209
2023-07-28,16.5727,16.8786,16.5345,16.7639,45887.416666829
2023-07-31,16.783,17.452,16.7639,17.1462,105850.65740778
2023-08-01,17.2227,17.2609,16.7448,16.8786,51630.53703722
2023-08-02,16.9742,16.9742,16.6492,16.8786,40104.537037179
2023-08-03,16.2478,16.2478,14.7186,14.795,854530.06481784
2023-08-04,14.7377,15.0818,14.2025,14.2789,383775.20370506
2023-08-07,14.2789,14.3936,13.8775,13.9922,107155.38888927
2023-08-08,14.1451,14.623,14.0304,14.1834,139482.80555605
2023-08-09,14.3363,14.5083,14.1069,14.2981,57569.314815019
2023-08-10,14.4319,14.9097,14.2407,14.795,117889.34259301
2023-08-11,14.7568,15.0053,14.4319,14.8715,76120.148148418
2023-08-14,14.8715,15.0627,14.8715,14.9671,56542.898148348
2023-08-16,14.8906,14.8906,14.5083,14.5083,112548.0000004
